Method	State	Epigenome	Assemblies	LenElements1	LenElements2	OverlapCount	DebugCheck	ExpectedOverlap	Enrichment	EnrichPValue	DepletePValue
normalApproximate	6_EnhG	E123	shared.hg38.showT2T	15240	945	4	1.000000	9.713275	0.411808	9.779730e-01	4.509427e-02
normalApproximate	6_EnhG	E124	shared.hg38.showT2T	10833	945	5	1.000000	6.440571	0.776329	7.801292e-01	3.511595e-01
normalApproximate	6_EnhG	E125	shared.hg38.showT2T	7513	945	1	1.000000	4.543617	0.220089	9.725625e-01	6.589244e-02
normalApproximate	6_EnhG	E126	shared.hg38.showT2T	10404	945	1	1.000000	6.791700	0.147239	9.926328e-01	1.776810e-02
normalApproximate	6_EnhG	E127	shared.hg38.showT2T	14647	945	3	1.000000	9.426104	0.318265	9.886503e-01	2.507105e-02
normalApproximate	6_EnhG	E128	shared.hg38.showT2T	11133	945	3	1.000000	7.236781	0.414549	9.623423e-01	7.845992e-02
normalApproximate	6_EnhG	E129	shared.hg38.showT2T	13198	945	0	1.000000	8.530547	0.000000	9.991035e-01	1.848498e-03
normalApproximate	7_Enh	E001	haqer.hg38	128850	1581	33	1.000000	119.030174	0.277241	1.000000e+00	1.460596e-16
normalApproximate	7_Enh	E002	haqer.hg38	61275	1581	16	1.000000	49.617875	0.322464	9.999996e-01	8.358698e-07
normalApproximate	7_Enh	E003	haqer.hg38	98650	1581	44	1.000000	90.611566	0.485589	9.999998e-01	2.832618e-07
normalApproximate	7_Enh	E004	haqer.hg38	81805	1581	18	1.000000	68.112560	0.264268	1.000000e+00	3.594889e-10
normalApproximate	7_Enh	E005	haqer.hg38	104267	1581	58	1.000000	92.943641	0.624034	9.999274e-01	1.112361e-04
normalApproximate	7_Enh	E006	haqer.hg38	98495	1581	88	1.000000	85.634561	1.027622	4.176962e-01	6.252051e-01
normalApproximate	7_Enh	E007	haqer.hg38	84423	1581	50	1.000000	69.187462	0.722674	9.923949e-01	1.061012e-02
normalApproximate	7_Enh	E008	haqer.hg38	76652	1581	19	1.000000	62.315194	0.304902	1.000000e+00	1.436731e-08
normalApproximate	7_Enh	E009	haqer.hg38	77665	1581	30	1.000000	76.978521	0.389719	1.000000e+00	2.612640e-08
normalApproximate	7_Enh	E010	haqer.hg38	96984	1581	37	1.000000	97.970959	0.377663	1.000000e+00	1.273907e-10
normalApproximate	7_Enh	E011	haqer.hg38	108068	1581	25	1.000000	96.935890	0.257902	1.000000e+00	2.979636e-14
normalApproximate	7_Enh	E012	haqer.hg38	85052	1581	19	1.000000	83.109527	0.228614	1.000000e+00	3.358302e-13
normalApproximate	7_Enh	E013	haqer.hg38	82258	1581	25	1.000000	83.992028	0.297647	1.000000e+00	2.462664e-11
normalApproximate	7_Enh	E014	haqer.hg38	118139	1581	24	1.000000	110.764441	0.216676	1.000000e+00	7.736527e-18
normalApproximate	7_Enh	E015	haqer.hg38	122885	1581	49	1.000000	113.599552	0.431340	1.000000e+00	1.924906e-10
normalApproximate	7_Enh	E016	haqer.hg38	108639	1581	32	1.000000	105.353225	0.303740	1.000000e+00	8.754574e-14
normalApproximate	7_Enh	E017	haqer.hg38	104459	1581	40	1.000000	101.761816	0.393075	1.000000e+00	1.573754e-10
normalApproximate	7_Enh	E018	haqer.hg38	113064	1581	35	1.000000	107.652692	0.325120	1.000000e+00	2.530009e-13
normalApproximate	7_Enh	E019	haqer.hg38	114342	1581	29	1.000000	108.847872	0.266427	1.000000e+00	1.355310e-15
normalApproximate	7_Enh	E020	haqer.hg38	104313	1581	27	1.000000	90.532233	0.298236	1.000000e+00	3.930252e-12
normalApproximate	7_Enh	E021	haqer.hg38	74909	1581	54	1.000000	58.216079	0.927579	7.361743e-01	3.093578e-01
normalApproximate	7_Enh	E022	haqer.hg38	109860	1581	80	1.000000	90.199173	0.886926	8.776324e-01	1.458246e-01
normalApproximate	7_Enh	E023	haqer.hg38	143049	1581	37	1.000000	129.657450	0.285367	1.000000e+00	1.230292e-17
normalApproximate	7_Enh	E024	haqer.hg38	118928	1581	57	1.000000	110.226082	0.517119	9.999999e-01	8.905061e-08
normalApproximate	7_Enh	E025	haqer.hg38	145944	1581	45	1.000000	150.756873	0.298494	1.000000e+00	8.264286e-20
normalApproximate	7_Enh	E026	haqer.hg38	114330	1581	32	1.000000	105.706725	0.302724	1.000000e+00	7.447903e-14
normalApproximate	7_Enh	E027	haqer.hg38	104188	1581	51	1.000000	117.188614	0.435196	1.000000e+00	1.320631e-10
normalApproximate	7_Enh	E028	haqer.hg38	112399	1581	52	1.000000	118.244098	0.439768	1.000000e+00	1.483085e-10
normalApproximate	7_Enh	E029	haqer.hg38	81905	1581	71	1.000000	100.156144	0.708893	9.989180e-01	1.521620e-03
normalApproximate	7_Enh	E030	haqer.hg38	70933	1581	44	1.000000	75.327142	0.584119	9.999162e-01	1.335275e-04
normalApproximate	7_Enh	E031	haqer.hg38	64387	1581	48	1.000000	65.030086	0.738120	9.869108e-01	1.800948e-02
normalApproximate	7_Enh	E032	haqer.hg38	72588	1581	67	1.000000	82.160825	0.815474	9.622443e-01	4.807064e-02
normalApproximate	7_Enh	E033	haqer.hg38	60878	1581	39	1.000000	61.733356	0.631749	9.987417e-01	1.918328e-03
normalApproximate	7_Enh	E034	haqer.hg38	59889	1581	54	1.000000	64.073605	0.842781	9.115856e-01	1.106928e-01
normalApproximate	7_Enh	E035	haqer.hg38	77885	1581	59	1.000000	78.789396	0.748832	9.905967e-01	1.275636e-02
normalApproximate	7_Enh	E036	haqer.hg38	87951	1581	63	1.000000	90.567282	0.695615	9.988297e-01	1.668844e-03
normalApproximate	7_Enh	E037	haqer.hg38	73985	1581	66	1.000000	85.071550	0.775818	9.855335e-01	1.909602e-02
normalApproximate	7_Enh	E038	haqer.hg38	70805	1581	61	1.000000	72.662004	0.839503	9.282532e-01	8.969766e-02
normalApproximate	7_Enh	E039	haqer.hg38	70474	1581	58	1.000000	75.504857	0.768163	9.832660e-01	2.230454e-02
normalApproximate	7_Enh	E040	haqer.hg38	69378	1581	62	1.000000	75.088002	0.825698	9.461888e-01	6.803841e-02
normalApproximate	7_Enh	E041	haqer.hg38	74436	1581	70	1.000000	80.847310	0.865830	9.027563e-01	1.183885e-01
normalApproximate	7_Enh	E042	haqer.hg38	68897	1581	50	1.000000	68.462266	0.730329	9.905297e-01	1.310991e-02
normalApproximate	7_Enh	E043	haqer.hg38	65293	1581	55	1.000000	75.609907	0.727418	9.936382e-01	8.812774e-03
normalApproximate	7_Enh	E044	haqer.hg38	51907	1581	26	1.000000	48.964796	0.530994	9.996779e-01	5.436705e-04
normalApproximate	7_Enh	E045	haqer.hg38	48459	1581	38	1.000000	43.564370	0.872272	8.246949e-01	2.178456e-01
normalApproximate	7_Enh	E046	haqer.hg38	68294	1581	70	1.000000	72.461353	0.966032	6.393544e-01	4.066114e-01
normalApproximate	7_Enh	E047	haqer.hg38	70085	1581	72	1.000000	78.694029	0.914936	7.976081e-01	2.365937e-01
normalApproximate	7_Enh	E048	haqer.hg38	67910	1581	46	1.000000	69.177429	0.664957	9.982243e-01	2.616404e-03
normalApproximate	7_Enh	E049	haqer.hg38	127126	1581	36	1.000000	121.458867	0.296397	1.000000e+00	4.359664e-16
normalApproximate	7_Enh	E050	haqer.hg38	99098	1581	82	1.000000	104.377697	0.785608	9.898724e-01	1.320571e-02
normalApproximate	7_Enh	E051	haqer.hg38	111351	1581	75	1.000000	104.569707	0.717225	9.988530e-01	1.599912e-03
normalApproximate	7_Enh	E052	haqer.hg38	120061	1581	48	1.000000	113.379081	0.423359	1.000000e+00	1.159074e-10
normalApproximate	7_Enh	E053	haqer.hg38	99872	1581	32	1.000000	104.579322	0.305988	1.000000e+00	1.330017e-13
normalApproximate	7_Enh	E054	haqer.hg38	92013	1581	21	1.000000	83.965904	0.250102	1.000000e+00	1.090496e-12
normalApproximate	7_Enh	E055	haqer.hg38	101807	1581	35	1.000000	97.477661	0.359057	1.000000e+00	4.200991e-11
normalApproximate	7_Enh	E056	haqer.hg38	75250	1581	33	1.000000	65.506686	0.503765	9.999850e-01	2.593618e-05
normalApproximate	7_Enh	E057	haqer.hg38	101870	1581	41	1.000000	99.311276	0.412843	1.000000e+00	9.502316e-10
normalApproximate	7_Enh	E058	haqer.hg38	105497	1581	40	1.000000	103.504590	0.386456	1.000000e+00	6.744874e-11
normalApproximate	7_Enh	E059	haqer.hg38	71448	1581	29	1.000000	62.359112	0.465048	9.999942e-01	1.046712e-05
normalApproximate	7_Enh	E061	haqer.hg38	106082	1581	47	1.000000	110.446823	0.425544	1.000000e+00	2.405157e-10
normalApproximate	7_Enh	E062	haqer.hg38	42616	1581	20	1.000000	33.959145	0.588943	9.940308e-01	9.639445e-03
normalApproximate	7_Enh	E063	haqer.hg38	110007	1581	49	1.000000	106.020819	0.462173	1.000000e+00	6.133760e-09
normalApproximate	7_Enh	E065	haqer.hg38	51589	1581	9	1.000000	40.074199	0.224583	9.999998e-01	4.692083e-07
normalApproximate	7_Enh	E066	haqer.hg38	96768	1581	45	1.000000	100.290878	0.448695	1.000000e+00	7.391690e-09
normalApproximate	7_Enh	E067	haqer.hg38	83857	1581	27	1.000000	77.345927	0.349081	1.000000e+00	2.881152e-09
normalApproximate	7_Enh	E068	haqer.hg38	98029	1581	31	1.000000	89.532339	0.346244	1.000000e+00	1.242889e-10
normalApproximate	7_Enh	E069	haqer.hg38	92011	1581	34	1.000000	86.503426	0.393048	1.000000e+00	4.144219e-09
normalApproximate	7_Enh	E070	haqer.hg38	75299	1581	29	1.000000	70.002188	0.414273	9.999998e-01	3.478189e-07
normalApproximate	7_Enh	E071	haqer.hg38	103950	1581	38	1.000000	100.040639	0.379846	1.000000e+00	9.436424e-11
normalApproximate	7_Enh	E072	haqer.hg38	89384	1581	36	1.000000	81.284362	0.442890	9.999999e-01	1.605112e-07
normalApproximate	7_Enh	E073	haqer.hg38	73667	1581	23	1.000000	65.101424	0.353295	1.000000e+00	6.597369e-08
normalApproximate	7_Enh	E074	haqer.hg38	96307	1581	29	1.000000	93.587409	0.309871	1.000000e+00	3.865760e-12
normalApproximate	7_Enh	E075	haqer.hg38	45746	1581	19	1.000000	37.357574	0.508598	9.991229e-01	1.523014e-03
normalApproximate	7_Enh	E076	haqer.hg38	96149	1581	25	1.000000	94.213294	0.265355	1.000000e+00	1.293738e-13
normalApproximate	7_Enh	E077	haqer.hg38	83161	1581	32	1.000000	73.801109	0.433598	9.999998e-01	4.035524e-07
normalApproximate	7_Enh	E078	haqer.hg38	71211	1581	18	1.000000	62.363934	0.288628	1.000000e+00	6.766668e-09
normalApproximate	7_Enh	E079	haqer.hg38	71376	1581	53	1.000000	59.223700	0.894912	8.139564e-01	2.236809e-01
normalApproximate	7_Enh	E080	haqer.hg38	99542	1581	26	1.000000	104.250718	0.249399	1.000000e+00	1.430419e-15
normalApproximate	7_Enh	E081	haqer.hg38	89274	1581	68	1.000000	90.544773	0.751010	9.937794e-01	8.403122e-03
normalApproximate	7_Enh	E082	haqer.hg38	65204	1581	18	1.000000	56.609517	0.317968	9.999999e-01	1.170999e-07
normalApproximate	7_Enh	E083	haqer.hg38	129743	1581	76	1.000000	141.807446	0.535938	1.000000e+00	4.223160e-09
normalApproximate	7_Enh	E084	haqer.hg38	78192	1581	34	1.000000	87.158326	0.390095	1.000000e+00	3.068561e-09
normalApproximate	7_Enh	E085	haqer.hg38	77206	1581	31	1.000000	82.463912	0.375922	1.000000e+00	3.839205e-09
normalApproximate	7_Enh	E086	haqer.hg38	70824	1581	14	1.000000	59.995671	0.233350	1.000000e+00	9.697178e-10
normalApproximate	7_Enh	E087	haqer.hg38	63235	1581	7	1.000000	53.431123	0.131010	1.000000e+00	7.443011e-11
normalApproximate	7_Enh	E088	haqer.hg38	111994	1581	37	1.000000	111.603505	0.331531	1.000000e+00	1.518997e-13
normalApproximate	7_Enh	E089	haqer.hg38	66164	1581	33	1.000000	61.866316	0.533408	9.999322e-01	1.138288e-04
normalApproximate	7_Enh	E090	haqer.hg38	99645	1581	62	1.000000	108.089988	0.573596	9.999984e-01	2.656272e-06
normalApproximate	7_Enh	E091	haqer.hg38	91545	1581	68	1.000000	97.461752	0.697710	9.991514e-01	1.207008e-03
normalApproximate	7_Enh	E092	haqer.hg38	71865	1581	21	1.000000	72.124076	0.291165	1.000000e+00	4.842817e-10
normalApproximate	7_Enh	E093	haqer.hg38	69538	1581	59	1.000000	76.046726	0.775839	9.805710e-01	2.570966e-02
normalApproximate	7_Enh	E094	haqer.hg38	73984	1581	77	1.000000	58.720994	1.311286	8.883106e-03	9.938563e-01
normalApproximate	7_Enh	E095	haqer.hg38	98203	1581	40	1.000000	92.363643	0.433071	1.000000e+00	1.254189e-08
normalApproximate	7_Enh	E096	haqer.hg38	77190	1581	56	1.000000	66.387561	0.843532	9.143674e-01	1.070283e-01
normalApproximate	7_Enh	E097	haqer.hg38	87050	1581	41	1.000000	80.431491	0.509751	9.999977e-01	3.997166e-06
normalApproximate	7_Enh	E098	haqer.hg38	101623	1581	102	1.000000	89.947853	1.133990	1.043287e-01	9.140462e-01
normalApproximate	7_Enh	E099	haqer.hg38	68459	1581	33	1.000000	66.011031	0.499916	9.999879e-01	2.103809e-05
normalApproximate	7_Enh	E100	haqer.hg38	83250	1581	15	1.000000	73.723780	0.203462	1.000000e+00	1.714955e-12
normalApproximate	7_Enh	E101	haqer.hg38	59029	1581	22	1.000000	48.407500	0.454475	9.999586e-01	7.539008e-05
normalApproximate	7_Enh	E102	haqer.hg38	79340	1581	27	1.000000	73.950086	0.365111	1.000000e+00	1.487220e-08
normalApproximate	7_Enh	E103	haqer.hg38	69925	1581	19	1.000000	65.114260	0.291795	1.000000e+00	3.651091e-09
normalApproximate	7_Enh	E104	haqer.hg38	96365	1581	29	1.000000	85.495475	0.339199	1.000000e+00	2.181682e-10
normalApproximate	7_Enh	E105	haqer.hg38	80974	1581	49	1.000000	73.989928	0.662252	9.988219e-01	1.739498e-03
normalApproximate	7_Enh	E106	haqer.hg38	70945	1581	22	1.000000	61.101911	0.360054	9.999999e-01	2.242126e-07
normalApproximate	7_Enh	E107	haqer.hg38	100999	1581	30	1.000000	96.909501	0.309567	1.000000e+00	1.526365e-12
normalApproximate	7_Enh	E108	haqer.hg38	102854	1581	46	1.000000	100.934544	0.455741	1.000000e+00	1.013414e-08
normalApproximate	7_Enh	E109	haqer.hg38	62417	1581	18	1.000000	52.968766	0.339823	9.999997e-01	6.919268e-07
normalApproximate	7_Enh	E110	haqer.hg38	96898	1581	40	1.000000	98.132086	0.407614	1.000000e+00	8.784997e-10
normalApproximate	7_Enh	E111	haqer.hg38	73337	1581	26	1.000000	60.374140	0.430648	9.999977e-01	4.213594e-06
normalApproximate	7_Enh	E112	haqer.hg38	46614	1581	32	1.000000	43.340133	0.738346	9.661593e-01	4.718273e-02
normalApproximate	7_Enh	E113	haqer.hg38	86025	1581	87	1.000000	77.162070	1.127497	1.373634e-01	8.867089e-01
normalApproximate	7_Enh	E114	haqer.hg38	95833	1581	35	1.000000	83.985806	0.416737	1.000000e+00	2.552040e-08
normalApproximate	7_Enh	E115	haqer.hg38	54474	1581	44	1.000000	54.477742	0.807669	9.352875e-01	8.406437e-02
normalApproximate	7_Enh	E116	haqer.hg38	94482	1581	49	1.000000	81.659941	0.600049	9.999202e-01	1.252890e-04
normalApproximate	7_Enh	E117	haqer.hg38	84462	1581	32	1.000000	80.843324	0.395827	1.000000e+00	1.598816e-08
normalApproximate	7_Enh	E118	haqer.hg38	109956	1581	52	1.000000	113.794895	0.456963	1.000000e+00	1.147255e-09
normalApproximate	7_Enh	E119	haqer.hg38	107744	1581	61	1.000000	113.747672	0.536275	9.999999e-01	1.726514e-07
normalApproximate	7_Enh	E120	haqer.hg38	89513	1581	33	1.000000	86.169039	0.382968	1.000000e+00	2.492722e-09
normalApproximate	7_Enh	E121	haqer.hg38	102083	1581	40	1.000000	95.372234	0.419409	1.000000e+00	3.134655e-09
normalApproximate	7_Enh	E122	haqer.hg38	89278	1581	47	1.000000	90.610735	0.518702	9.999991e-01	1.477322e-06
normalApproximate	7_Enh	E123	haqer.hg38	92110	1581	56	1.000000	85.072197	0.658264	9.995201e-01	7.104478e-04
normalApproximate	7_Enh	E124	haqer.hg38	90857	1581	47	1.000000	78.962760	0.595217	9.999133e-01	1.367200e-04
normalApproximate	7_Enh	E125	haqer.hg38	99883	1581	30	1.000000	91.247954	0.328774	1.000000e+00	2.574513e-11
normalApproximate	7_Enh	E126	haqer.hg38	110725	1581	38	1.000000	115.369117	0.329378	1.000000e+00	4.746755e-14
normalApproximate	7_Enh	E127	haqer.hg38	109536	1581	40	1.000000	104.914926	0.381261	1.000000e+00	3.435584e-11
normalApproximate	7_Enh	E128	haqer.hg38	80420	1581	24	1.000000	78.391517	0.306156	1.000000e+00	1.979085e-10
normalApproximate	7_Enh	E129	haqer.hg38	114515	1581	31	1.000000	108.543808	0.285599	1.000000e+00	7.957938e-15
normalApproximate	7_Enh	E001	haqer.hs1Tohg38.browser	128850	2367	56	1.000000	177.138833	0.316136	1.000000e+00	1.487698e-21
normalApproximate	7_Enh	E002	haqer.hs1Tohg38.browser	61275	2367	27	1.000000	73.849940	0.365606	1.000000e+00	1.923121e-08
normalApproximate	7_Enh	E003	haqer.hs1Tohg38.browser	98650	2367	63	1.000000	134.851661	0.467180	1.000000e+00	1.075266e-10
normalApproximate	7_Enh	E004	haqer.hs1Tohg38.browser	81805	2367	26	1.000000	101.337416	0.256569	1.000000e+00	1.207236e-14
normalApproximate	7_Enh	E005	haqer.hs1Tohg38.browser	104267	2367	70	1.000000	138.224718	0.506422	1.000000e+00	1.282147e-09
normalApproximate	7_Enh	E006	haqer.hs1Tohg38.browser	98495	2367	122	1.000000	127.339764	0.958067	7.032630e-01	3.291002e-01
normalApproximate	7_Enh	E007	haqer.hs1Tohg38.browser	84423	2367	83	1.000000	102.939844	0.806296	9.806740e-01	2.460863e-02
normalApproximate	7_Enh	E008	haqer.hs1Tohg38.browser	76652	2367	25	1.000000	92.715294	0.269643	1.000000e+00	4.422530e-13
normalApproximate	7_Enh	E009	haqer.hs1Tohg38.browser	77665	2367	57	1.000000	114.650972	0.497161	1.000000e+00	2.034117e-08
normalApproximate	7_Enh	E010	haqer.hs1Tohg38.browser	96984	2367	57	1.000000	145.943241	0.390563	1.000000e+00	1.667065e-14
normalApproximate	7_Enh	E011	haqer.hs1Tohg38.browser	108068	2367	42	1.000000	144.253148	0.291155	1.000000e+00	8.501995e-19
normalApproximate	7_Enh	E012	haqer.hs1Tohg38.browser	85052	2367	47	1.000000	123.756554	0.379778	1.000000e+00	8.119958e-13
normalApproximate	7_Enh	E013	haqer.hs1Tohg38.browser	82258	2367	38	1.000000	125.089101	0.303783	1.000000e+00	7.420571e-16
normalApproximate	7_Enh	E014	haqer.hs1Tohg38.browser	118139	2367	45	1.000000	164.901849	0.272890	1.000000e+00	1.858362e-22
normalApproximate	7_Enh	E015	haqer.hs1Tohg38.browser	122885	2367	75	1.000000	169.047354	0.443663	1.000000e+00	3.282532e-14
normalApproximate	7_Enh	E016	haqer.hs1Tohg38.browser	108639	2367	46	1.000000	156.881231	0.293215	1.000000e+00	2.723447e-20
normalApproximate	7_Enh	E017	haqer.hs1Tohg38.browser	104459	2367	65	1.000000	151.338981	0.429499	1.000000e+00	2.378336e-13
normalApproximate	7_Enh	E018	haqer.hs1Tohg38.browser	113064	2367	54	1.000000	160.281581	0.336907	1.000000e+00	1.849456e-18
normalApproximate	7_Enh	E019	haqer.hs1Tohg38.browser	114342	2367	53	1.000000	162.074584	0.327010	1.000000e+00	3.612840e-19
normalApproximate	7_Enh	E020	haqer.hs1Tohg38.browser	104313	2367	33	1.000000	134.721031	0.244951	1.000000e+00	9.972141e-20
normalApproximate	7_Enh	E021	haqer.hs1Tohg38.browser	74909	2367	84	1.000000	86.592685	0.970059	6.330266e-01	4.090529e-01
normalApproximate	7_Enh	E022	haqer.hs1Tohg38.browser	109860	2367	138	1.000000	134.022314	1.029679	3.781200e-01	6.553051e-01
normalApproximate	7_Enh	E023	haqer.hs1Tohg38.browser	143049	2367	51	1.000000	192.838155	0.264470	1.000000e+00	7.836095e-27
normalApproximate	7_Enh	E024	haqer.hs1Tohg38.browser	118928	2367	98	1.000000	163.953261	0.597731	1.000000e+00	5.228605e-08
normalApproximate	7_Enh	E025	haqer.hs1Tohg38.browser	145944	2367	74	1.000000	224.338886	0.329858	1.000000e+00	2.557311e-26
normalApproximate	7_Enh	E026	haqer.hs1Tohg38.browser	114330	2367	50	1.000000	157.272797	0.317919	1.000000e+00	4.786682e-19
normalApproximate	7_Enh	E027	haqer.hs1Tohg38.browser	104188	2367	94	1.000000	174.507298	0.538659	1.000000e+00	1.398750e-10
normalApproximate	7_Enh	E028	haqer.hs1Tohg38.browser	112399	2367	71	1.000000	176.049856	0.403295	1.000000e+00	1.042050e-16
normalApproximate	7_Enh	E029	haqer.hs1Tohg38.browser	81905	2367	104	1.000000	149.189534	0.697100	9.999461e-01	7.605736e-05
normalApproximate	7_Enh	E030	haqer.hs1Tohg38.browser	70933	2367	61	1.000000	112.115621	0.544081	9.999997e-01	4.625271e-07
normalApproximate	7_Enh	E031	haqer.hs1Tohg38.browser	64387	2367	72	1.000000	96.782724	0.743934	9.957203e-01	5.782002e-03
normalApproximate	7_Enh	E032	haqer.hs1Tohg38.browser	72588	2367	120	1.000000	122.337947	0.980889	6.041145e-01	4.321188e-01
normalApproximate	7_Enh	E033	haqer.hs1Tohg38.browser	60878	2367	66	1.000000	91.899005	0.718180	9.975546e-01	3.389258e-03
normalApproximate	7_Enh	E034	haqer.hs1Tohg38.browser	59889	2367	93	1.000000	95.351612	0.975337	6.173818e-01	4.231291e-01
normalApproximate	7_Enh	E035	haqer.hs1Tohg38.browser	77885	2367	91	1.000000	117.303603	0.775765	9.945295e-01	7.149867e-03
normalApproximate	7_Enh	E036	haqer.hs1Tohg38.browser	87951	2367	96	1.000000	134.835522	0.711979	9.997646e-01	3.272345e-04
normalApproximate	7_Enh	E037	haqer.hs1Tohg38.browser	73985	2367	93	1.000000	126.652223	0.734294	9.991091e-01	1.211108e-03
normalApproximate	7_Enh	E038	haqer.hs1Tohg38.browser	70805	2367	95	1.000000	108.108383	0.878748	9.102254e-01	1.068385e-01
normalApproximate	7_Enh	E039	haqer.hs1Tohg38.browser	70474	2367	87	1.000000	112.364436	0.774266	9.938655e-01	8.031429e-03
normalApproximate	7_Enh	E040	haqer.hs1Tohg38.browser	69378	2367	85	1.000000	111.762862	0.760539	9.959318e-01	5.397109e-03
normalApproximate	7_Enh	E041	haqer.hs1Tohg38.browser	74436	2367	111	1.000000	120.328652	0.922474	8.215469e-01	2.039648e-01
normalApproximate	7_Enh	E042	haqer.hs1Tohg38.browser	68897	2367	83	1.000000	101.866485	0.814792	9.753014e-01	3.118363e-02
normalApproximate	7_Enh	E043	haqer.hs1Tohg38.browser	65293	2367	95	1.000000	112.588449	0.843781	9.599114e-01	4.917250e-02
normalApproximate	7_Enh	E044	haqer.hs1Tohg38.browser	51907	2367	48	1.000000	72.854447	0.658848	9.987484e-01	1.843704e-03
normalApproximate	7_Enh	E045	haqer.hs1Tohg38.browser	48459	2367	60	1.000000	64.813709	0.925730	7.487482e-01	2.930962e-01
normalApproximate	7_Enh	E046	haqer.hs1Tohg38.browser	68294	2367	130	1.000000	107.857476	1.205294	1.628180e-02	9.873301e-01
normalApproximate	7_Enh	E047	haqer.hs1Tohg38.browser	70085	2367	119	1.000000	117.136621	1.015908	4.485101e-01	5.887604e-01
normalApproximate	7_Enh	E048	haqer.hs1Tohg38.browser	67910	2367	83	1.000000	102.926580	0.806400	9.804069e-01	2.492382e-02
normalApproximate	7_Enh	E049	haqer.hs1Tohg38.browser	127126	2367	61	1.000000	180.716595	0.337545	1.000000e+00	1.018118e-20
normalApproximate	7_Enh	E050	haqer.hs1Tohg38.browser	99098	2367	131	1.000000	155.388289	0.843049	9.808180e-01	2.342055e-02
normalApproximate	7_Enh	E051	haqer.hs1Tohg38.browser	111351	2367	126	1.000000	155.513955	0.810217	9.937393e-01	7.891376e-03
normalApproximate	7_Enh	E052	haqer.hs1Tohg38.browser	120061	2367	69	1.000000	168.703356	0.409002	1.000000e+00	9.274924e-16
normalApproximate	7_Enh	E053	haqer.hs1Tohg38.browser	99872	2367	67	1.000000	155.741488	0.430200	1.000000e+00	1.076479e-13
